date,Volume,Speed
2021-11-26 15:45:00+11:00,633.0,18.635814158121743
2021-11-26 16:00:00+11:00,709.0,25.983720779418945
2021-11-26 16:15:00+11:00,707.0,18.437519200642903
2021-11-26 16:30:00+11:00,577.0,16.914263407389324
2021-11-26 16:45:00+11:00,596.0,17.027441787719727
2021-11-26 17:00:00+11:00,756.0,19.911317571004233
2021-11-26 17:15:00+11:00,650.0,14.947441736857096
2021-11-26 17:30:00+11:00,648.0,15.060154978434245
2021-11-26 17:45:00+11:00,682.0,19.702480697631835
2021-11-26 18:00:00+11:00,700.0,18.386046600341796
2021-11-26 18:15:00+11:00,745.0,23.052248001098633
2021-11-26 18:30:00+11:00,668.0,16.222015571594238
2021-11-26 18:45:00+11:00,703.0,25.111472829182944
2021-11-26 19:00:00+11:00,712.0,28.064651234944662
2021-11-26 19:15:00+11:00,656.0,25.632093048095705
2021-11-26 19:30:00+11:00,615.0,25.44620157877604
2021-11-26 19:45:00+11:00,615.0,31.437054443359376
2021-11-26 20:00:00+11:00,569.0,34.42759691874186
2021-11-26 20:15:00+11:00,525.0,32.43968989054362
2021-11-26 20:30:00+11:00,474.0,37.7564343770345
2021-11-26 20:45:00+11:00,456.0,33.875658925374346
2021-11-26 21:00:00+11:00,478.0,30.646976470947266
2021-11-26 21:15:00+11:00,474.0,30.812093098958332
2021-11-26 21:30:00+11:00,471.0,31.51162796020508
2021-11-26 21:45:00+11:00,464.0,32.53333333333333
2021-11-26 22:00:00+11:00,445.0,35.83705418904622
2021-11-26 22:15:00+11:00,413.0,35.666666666666664
2021-11-26 22:30:00+11:00,439.0,32.17302322387695
2021-11-26 22:45:00+11:00,428.0,34.134883626302084
2021-11-26 23:00:00+11:00,377.0,36.8
2021-11-26 23:15:00+11:00,344.0,35.76093012491862
2021-11-26 23:30:00+11:00,302.0,35.666666666666664
2021-11-26 23:45:00+11:00,319.0,37.6
2021-11-27 00:00:00+11:00,246.0,37.93333333333333
2021-11-27 00:15:00+11:00,227.0,39.460000101725264
2021-11-27 00:30:00+11:00,255.0,39.83689931233724
2021-11-27 00:45:00+11:00,191.0,37.4
2021-11-27 01:00:00+11:00,198.0,40.0
2021-11-27 01:15:00+11:00,180.0,36.30604654947917
2021-11-27 01:30:00+11:00,175.0,41.46666666666667
2021-11-27 01:45:00+11:00,162.0,40.53333333333333
2021-11-27 02:00:00+11:00,129.0,42.55534871419271
2021-11-27 02:15:00+11:00,133.0,40.94899215698242
2021-11-27 02:30:00+11:00,98.0,40.733333333333334
2021-11-27 02:45:00+11:00,82.0,41.86666666666667
2021-11-27 03:00:00+11:00,111.0,42.0
2021-11-27 03:15:00+11:00,99.0,42.288682047526045
2021-11-27 03:30:00+11:00,92.0,40.93333333333333
2021-11-27 03:45:00+11:00,84.0,40.280154927571616
2021-11-27 04:00:00+11:00,82.0,41.93333333333333
2021-11-27 04:15:00+11:00,90.0,42.0
2021-11-27 04:30:00+11:00,90.0,41.222015380859375
2021-11-27 04:45:00+11:00,95.0,40.06666666666667
2021-11-27 05:00:00+11:00,94.0,41.86186040242513
2021-11-27 05:15:00+11:00,157.0,41.93333333333333
2021-11-27 05:30:00+11:00,213.0,41.8
2021-11-27 05:45:00+11:00,243.0,41.53333333333333
2021-11-27 06:00:00+11:00,317.0,41.46666666666667
2021-11-27 06:15:00+11:00,404.0,35.733333333333334
2021-11-27 06:30:00+11:00,487.0,35.599534861246745
2021-11-27 06:45:00+11:00,479.0,38.46666666666667
2021-11-27 07:00:00+11:00,335.0,38.89240315755208
2021-11-27 07:15:00+11:00,460.0,40.463720703125
2021-11-27 07:30:00+11:00,536.0,32.93813972473144
2021-11-27 07:45:00+11:00,519.0,34.07348823547363
2021-11-27 08:00:00+11:00,526.0,34.2
2021-11-27 08:15:00+11:00,565.0,33.05302352905274
2021-11-27 08:30:00+11:00,654.0,32.87689921061198
2021-11-27 08:45:00+11:00,751.0,34.879844919840494
2021-11-27 09:00:00+11:00,611.0,37.21674397786458
2021-11-27 09:15:00+11:00,671.0,25.476744079589842
2021-11-27 09:30:00+11:00,759.0,23.213798395792644
2021-11-27 09:45:00+11:00,740.0,19.633178202311196
2021-11-27 10:00:00+11:00,701.0,23.52232577006022
2021-11-27 10:15:00+11:00,668.0,23.13085257212321
2021-11-27 10:30:00+11:00,764.0,19.199689928690592
2021-11-27 10:45:00+11:00,745.0,21.42387606302897
2021-11-27 11:00:00+11:00,770.0,18.43689931233724
2021-11-27 11:15:00+11:00,700.0,21.617519505818684
2021-11-27 11:30:00+11:00,729.0,20.049767430623373
2021-11-27 11:45:00+11:00,660.0,13.255348714192708
2021-11-27 12:00:00+11:00,651.0,24.733643595377604
2021-11-27 12:15:00+11:00,684.0,16.086821873982746
2021-11-27 12:30:00+11:00,711.0,25.764186032613118
2021-11-27 12:45:00+11:00,674.0,18.84310073852539
2021-11-27 13:00:00+11:00,748.0,24.440930048624676
2021-11-27 13:15:00+11:00,659.0,16.022480773925782
2021-11-27 13:30:00+11:00,693.0,19.294108708699543
2021-11-27 13:45:00+11:00,602.0,12.143410873413085
2021-11-27 14:00:00+11:00,620.0,15.588526916503906
2021-11-27 14:15:00+11:00,637.0,30.23534901936849
2021-11-27 14:30:00+11:00,604.0,16.816434160868326
2021-11-27 14:45:00+11:00,576.0,13.758449490865072
2021-11-27 15:00:00+11:00,572.0,34.85503870646159
2021-11-27 15:15:00+11:00,540.0,29.770387776692708
2021-11-27 15:30:00+11:00,557.0,25.342945734659832
2021-11-27 15:45:00+11:00,596.0,33.14790674845378
2021-11-27 16:00:00+11:00,627.0,25.851782862345377
2021-11-27 16:15:00+11:00,696.0,26.159844970703126
2021-11-27 16:30:00+11:00,679.0,24.389302317301432
2021-11-27 16:45:00+11:00,680.0,24.249302419026694
2021-11-27 17:00:00+11:00,730.0,19.836589050292968
2021-11-27 17:15:00+11:00,652.0,20.035658899943034
2021-11-27 17:30:00+11:00,732.0,13.945271301269532
2021-11-27 17:45:00+11:00,735.0,18.087596893310547
2021-11-27 18:00:00+11:00,680.0,23.832713190714518
2021-11-27 18:15:00+11:00,769.0,21.663410949707032
2021-11-27 18:30:00+11:00,698.0,18.101860555013022
2021-11-27 18:45:00+11:00,712.0,20.601395479838054
2021-11-27 19:00:00+11:00,674.0,22.173488426208497
2021-11-27 19:15:00+11:00,595.0,31.79643376668294
2021-11-27 19:30:00+11:00,625.0,28.778914642333984
2021-11-27 19:45:00+11:00,632.0,27.957984670003256
2021-11-27 20:00:00+11:00,663.0,31.285271453857423
2021-11-27 20:15:00+11:00,564.0,32.41023254394531
2021-11-27 20:30:00+11:00,551.0,34.352403004964195
2021-11-27 20:45:00+11:00,519.0,31.466666666666665
2021-11-27 21:00:00+11:00,536.0,34.02434107462565
2021-11-27 21:15:00+11:00,564.0,35.44356575012207
2021-11-27 21:30:00+11:00,513.0,37.81736437479655
2021-11-27 21:45:00+11:00,501.0,29.275658925374348
2021-11-27 22:00:00+11:00,513.0,33.9813954671224
2021-11-27 22:15:00+11:00,501.0,37.69612426757813
2021-11-27 22:30:00+11:00,473.0,30.866666666666667
2021-11-27 22:45:00+11:00,491.0,32.56527099609375
2021-11-27 23:00:00+11:00,373.0,34.581085205078125
2021-11-27 23:15:00+11:00,344.0,31.562480672200522
2021-11-27 23:30:00+11:00,413.0,31.652713267008462
2021-11-27 23:45:00+11:00,347.0,36.4227907816569
2021-11-28 00:00:00+11:00,341.0,34.58294550577799
2021-11-28 00:15:00+11:00,281.0,37.86666666666667
2021-11-28 00:30:00+11:00,268.0,38.52666676839193
2021-11-28 00:45:00+11:00,248.0,32.06666666666667
2021-11-28 01:00:00+11:00,244.0,34.67689921061198
2021-11-28 01:15:00+11:00,220.0,35.63906987508138
2021-11-28 01:30:00+11:00,189.0,40.0
2021-11-28 01:45:00+11:00,172.0,38.733333333333334
2021-11-28 02:00:00+11:00,170.0,40.62945734659831
2021-11-28 02:15:00+11:00,177.0,38.22465108235677
2021-11-28 02:30:00+11:00,165.0,40.31286824544271
2021-11-28 02:45:00+11:00,151.0,41.87116266886393
2021-11-28 03:00:00+11:00,164.0,40.733333333333334
2021-11-28 03:15:00+11:00,144.0,37.922325642903644
2021-11-28 03:30:00+11:00,138.0,41.4838757832845
2021-11-28 03:45:00+11:00,120.0,37.86666666666667
2021-11-28 04:00:00+11:00,110.0,38.86666666666667
2021-11-28 04:15:00+11:00,97.0,39.46666666666667
2021-11-28 04:30:00+11:00,101.0,39.266666666666666
2021-11-28 04:45:00+11:00,95.0,40.666666666666664
2021-11-28 05:00:00+11:00,101.0,35.266666666666666
2021-11-28 05:15:00+11:00,113.0,35.28387603759766
2021-11-28 05:30:00+11:00,131.0,38.333333333333336
2021-11-28 05:45:00+11:00,157.0,40.333333333333336
2021-11-28 06:00:00+11:00,194.0,39.0
2021-11-28 06:15:00+11:00,229.0,40.93333333333333
2021-11-28 06:30:00+11:00,270.0,40.56093012491862
2021-11-28 06:45:00+11:00,280.0,38.451472981770834
2021-11-28 07:00:00+11:00,262.0,36.80403111775716
2021-11-28 07:15:00+11:00,270.0,36.4
2021-11-28 07:30:00+11:00,242.0,36.906046549479164
2021-11-28 07:45:00+11:00,283.0,31.123100662231444
2021-11-28 08:00:00+11:00,249.0,35.4
2021-11-28 08:15:00+11:00,318.0,36.97286809285482
2021-11-28 08:30:00+11:00,384.0,36.278759765625
2021-11-28 08:45:00+11:00,429.0,32.06666666666667
2021-11-28 09:00:00+11:00,438.0,36.522945658365884
2021-11-28 09:15:00+11:00,456.0,33.96279067993164
2021-11-28 09:30:00+11:00,627.0,29.215038553873697
2021-11-28 09:45:00+11:00,614.0,27.713488133748374
2021-11-28 10:00:00+11:00,586.0,31.705426279703776
2021-11-28 10:15:00+11:00,660.0,30.40790697733561
2021-11-28 10:30:00+11:00,673.0,32.02806180318196
2021-11-28 10:45:00+11:00,712.0,34.86976750691732
2021-11-28 11:00:00+11:00,764.0,27.19674390157064
2021-11-28 11:15:00+11:00,620.0,28.18635648091634
2021-11-28 11:30:00+11:00,655.0,24.2235658009847
2021-11-28 11:45:00+11:00,772.0,25.35689900716146
2021-11-28 12:00:00+11:00,696.0,19.73860460917155
2021-11-28 12:15:00+11:00,672.0,16.994418716430665
2021-11-28 12:30:00+11:00,633.0,26.853953552246093
2021-11-28 12:45:00+11:00,676.0,18.716589228312174
2021-11-28 13:00:00+11:00,695.0,14.903565979003906
2021-11-28 13:15:00+11:00,700.0,24.182170613606772
2021-11-28 13:30:00+11:00,672.0,30.171627934773763
2021-11-28 13:45:00+11:00,670.0,30.286666870117188
2021-11-28 14:00:00+11:00,640.0,27.48015505472819
2021-11-28 14:15:00+11:00,634.0,26.57860476175944
2021-11-28 14:30:00+11:00,691.0,29.533333333333335
2021-11-28 14:45:00+11:00,715.0,22.581085459391275
2021-11-28 15:00:00+11:00,679.0,25.126976776123048
2021-11-28 15:15:00+11:00,654.0,30.527752304077147
2021-11-28 15:30:00+11:00,575.0,24.94651158650716
2021-11-28 15:45:00+11:00,566.0,28.78728675842285
2021-11-28 16:00:00+11:00,491.0,27.943875885009767
2021-11-28 16:15:00+11:00,526.0,33.774418640136716
2021-11-28 16:30:00+11:00,565.0,33.01565907796224
2021-11-28 16:45:00+11:00,682.0,32.30465087890625
2021-11-28 17:00:00+11:00,637.0,28.12465108235677
2021-11-28 17:15:00+11:00,673.0,35.06310094197591
2021-11-28 17:30:00+11:00,662.0,30.590852737426758
2021-11-28 17:45:00+11:00,675.0,30.311007690429687
2021-11-28 18:00:00+11:00,639.0,35.08139521280925
2021-11-28 18:15:00+11:00,660.0,27.83813959757487
2021-11-28 18:30:00+11:00,582.0,36.71240310668945
2021-11-28 18:45:00+11:00,548.0,30.879689915974936
2021-11-28 19:00:00+11:00,508.0,29.027596791585285
2021-11-28 19:15:00+11:00,488.0,38.614263916015624
2021-11-28 19:30:00+11:00,425.0,29.96000010172526
2021-11-28 19:45:00+11:00,425.0,32.01271311442057
2021-11-28 20:00:00+11:00,428.0,32.55891482035319
2021-11-28 20:15:00+11:00,381.0,34.3072868347168
2021-11-28 20:30:00+11:00,370.0,35.032868194580075
2021-11-28 20:45:00+11:00,391.0,32.54759686787923
2021-11-28 21:00:00+11:00,352.0,33.52000020345052
2021-11-28 21:15:00+11:00,388.0,40.520155080159505
2021-11-28 21:30:00+11:00,349.0,37.333333333333336
2021-11-28 21:45:00+11:00,350.0,37.660465494791666
2021-11-28 22:00:00+11:00,284.0,37.71224797566732
2021-11-28 22:15:00+11:00,262.0,35.86666666666667
2021-11-28 22:30:00+11:00,229.0,38.54868189493815
2021-11-28 22:45:00+11:00,208.0,41.110697428385414
2021-11-28 23:00:00+11:00,154.0,42.748217264811196
2021-11-28 23:15:00+11:00,142.0,41.06666666666667
2021-11-28 23:30:00+11:00,138.0,39.46666666666667
2021-11-28 23:45:00+11:00,98.0,38.595193735758464
2021-11-29 00:00:00+11:00,92.0,41.733333333333334
2021-11-29 00:15:00+11:00,78.0,37.266666666666666
2021-11-29 00:30:00+11:00,69.0,40.53333333333333
2021-11-29 00:45:00+11:00,69.0,42.0
2021-11-29 01:00:00+11:00,41.0,41.06666666666667
2021-11-29 01:15:00+11:00,37.0,42.0
2021-11-29 01:30:00+11:00,43.0,42.0
2021-11-29 01:45:00+11:00,39.0,41.93333333333333
2021-11-29 02:00:00+11:00,35.0,43.22976786295573
2021-11-29 02:15:00+11:00,32.0,42.57178293863932
2021-11-29 02:30:00+11:00,38.0,42.0
2021-11-29 02:45:00+11:00,31.0,41.8
2021-11-29 03:00:00+11:00,19.0,41.06666666666667
2021-11-29 03:15:00+11:00,32.0,41.8
2021-11-29 03:30:00+11:00,35.0,38.610852559407554
2021-11-29 03:45:00+11:00,37.0,42.0
2021-11-29 04:00:00+11:00,37.0,38.86666666666667
2021-11-29 04:15:00+11:00,57.0,42.0
2021-11-29 04:30:00+11:00,61.0,42.0
2021-11-29 04:45:00+11:00,114.0,42.0
2021-11-29 05:00:00+11:00,175.0,42.0
2021-11-29 05:15:00+11:00,248.0,39.53333333333333
2021-11-29 05:30:00+11:00,399.0,38.93333333333333
2021-11-29 05:45:00+11:00,519.0,34.0
2021-11-29 06:00:00+11:00,706.0,31.56728655497233
2021-11-29 06:15:00+11:00,876.0,31.78821703592936
2021-11-29 06:30:00+11:00,873.0,31.277364603678386
2021-11-29 06:45:00+11:00,832.0,25.45550397237142
2021-11-29 07:00:00+11:00,795.0,33.4629456837972
2021-11-29 07:15:00+11:00,908.0,38.761395645141604
2021-11-29 07:30:00+11:00,791.0,31.401240158081055
2021-11-29 07:45:00+11:00,778.0,28.903721237182616
2021-11-29 08:00:00+11:00,796.0,29.4178290049235
2021-11-29 08:15:00+11:00,746.0,20.620930226643882
2021-11-29 08:30:00+11:00,765.0,21.082945760091146
2021-11-29 08:45:00+11:00,796.0,33.134573491414386
2021-11-29 09:00:00+11:00,757.0,24.2644962310791
2021-11-29 09:15:00+11:00,771.0,27.601860555013022
2021-11-29 09:30:00+11:00,714.0,23.304341125488282
2021-11-29 09:45:00+11:00,635.0,24.344341214497884
2021-11-29 10:00:00+11:00,553.0,26.740620422363282
2021-11-29 10:15:00+11:00,635.0,28.716123962402342
2021-11-29 10:30:00+11:00,639.0,37.571162923177084
2021-11-29 10:45:00+11:00,604.0,25.104806264241535
2021-11-29 11:00:00+11:00,645.0,29.052403004964194
2021-11-29 11:15:00+11:00,667.0,25.455038833618165
2021-11-29 11:30:00+11:00,665.0,22.717829259236655
2021-11-29 11:45:00+11:00,636.0,21.478139686584473
2021-11-29 12:00:00+11:00,565.0,27.893488438924155
2021-11-29 12:15:00+11:00,606.0,20.861085255940754
2021-11-29 12:30:00+11:00,587.0,20.006821568806966
2021-11-29 12:45:00+11:00,555.0,31.70062001546224
2021-11-29 13:00:00+11:00,536.0,33.07720947265625
2021-11-29 13:15:00+11:00,526.0,30.784185918172202
2021-11-29 13:30:00+11:00,548.0,29.71007754007975
2021-11-29 13:45:00+11:00,533.0,31.464805857340494
2021-11-29 14:00:00+11:00,514.0,25.165736134847005
2021-11-29 14:15:00+11:00,555.0,30.839224751790365
2021-11-29 14:30:00+11:00,509.0,34.44480641682943
2021-11-29 14:45:00+11:00,469.0,38.42434107462565
2021-11-29 15:00:00+11:00,557.0,27.169922383626304
2021-11-29 15:15:00+11:00,543.0,34.3582945505778
2021-11-29 15:30:00+11:00,526.0,40.3
2021-11-29 15:45:00+11:00,524.0,27.91596908569336
2021-11-29 16:00:00+11:00,498.0,32.90914726257324
2021-11-29 16:15:00+11:00,527.0,29.00170555114746
2021-11-29 16:30:00+11:00,550.0,23.95906982421875
2021-11-29 16:45:00+11:00,637.0,31.69255854288737
2021-11-29 17:00:00+11:00,559.0,32.39860509236654
2021-11-29 17:15:00+11:00,623.0,30.86341094970703
2021-11-29 17:30:00+11:00,625.0,35.479844919840495
2021-11-29 17:45:00+11:00,707.0,31.933953348795573
2021-11-29 18:00:00+11:00,614.0,25.22945760091146
2021-11-29 18:15:00+11:00,568.0,25.826201502482096
2021-11-29 18:30:00+11:00,504.0,31.586046346028645
2021-11-29 18:45:00+11:00,522.0,28.45782928466797
2021-11-29 19:00:00+11:00,428.0,29.857054392496746
2021-11-29 19:15:00+11:00,412.0,36.755968983968096
2021-11-29 19:30:00+11:00,397.0,39.501705423990884
2021-11-29 19:45:00+11:00,373.0,46.13240305582682
2021-11-29 20:00:00+11:00,347.0,35.13333333333333
2021-11-29 20:15:00+11:00,332.0,36.45969009399414
2021-11-29 20:30:00+11:00,343.0,38.266666666666666
2021-11-29 20:45:00+11:00,323.0,33.90573654174805
2021-11-29 21:00:00+11:00,347.0,37.377984364827476
2021-11-29 21:15:00+11:00,300.0,35.06666666666667
2021-11-29 21:30:00+11:00,256.0,38.2
2021-11-29 21:45:00+11:00,276.0,35.4
2021-11-29 22:00:00+11:00,225.0,35.8741086324056
2021-11-29 22:15:00+11:00,210.0,34.733333333333334
2021-11-29 22:30:00+11:00,129.0,40.6
2021-11-29 22:45:00+11:00,153.0,40.333333333333336
2021-11-29 23:00:00+11:00,107.0,39.34682159423828
2021-11-29 23:15:00+11:00,104.0,41.93333333333333
2021-11-29 23:30:00+11:00,100.0,42.0
2021-11-29 23:45:00+11:00,84.0,41.46666666666667
2021-11-30 00:00:00+11:00,87.0,40.733333333333334
2021-11-30 00:15:00+11:00,63.0,42.422325897216794
2021-11-30 00:30:00+11:00,44.0,41.666666666666664
2021-11-30 00:45:00+11:00,40.0,42.0
2021-11-30 01:00:00+11:00,46.0,42.0
2021-11-30 01:15:00+11:00,29.0,41.46666666666667
2021-11-30 01:30:00+11:00,27.0,42.0
2021-11-30 01:45:00+11:00,29.0,42.0
2021-11-30 02:00:00+11:00,32.0,39.53333333333333
2021-11-30 02:15:00+11:00,25.0,41.93333333333333
2021-11-30 02:30:00+11:00,34.0,42.0
2021-11-30 02:45:00+11:00,33.0,42.0
2021-11-30 03:00:00+11:00,12.0,41.8
2021-11-30 03:15:00+11:00,30.0,41.8
2021-11-30 03:30:00+11:00,25.0,42.0
2021-11-30 03:45:00+11:00,37.0,42.0
2021-11-30 04:00:00+11:00,40.0,42.0
2021-11-30 04:15:00+11:00,49.0,42.0
2021-11-30 04:30:00+11:00,59.0,42.0
2021-11-30 04:45:00+11:00,143.0,41.93333333333333
2021-11-30 05:00:00+11:00,158.0,42.0
2021-11-30 05:15:00+11:00,246.0,41.814883931477866
2021-11-30 05:30:00+11:00,402.0,39.97333323160807
2021-11-30 05:45:00+11:00,577.0,33.940155029296875
2021-11-30 06:00:00+11:00,762.0,35.346666717529295
2021-11-30 06:15:00+11:00,869.0,31.470387395222982
2021-11-30 06:30:00+11:00,886.0,24.455038833618165
2021-11-30 06:45:00+11:00,876.0,21.426666514078775
2021-11-30 07:00:00+11:00,878.0,33.88620185852051
2021-11-30 07:15:00+11:00,708.0,22.518914667765298
2021-11-30 07:30:00+11:00,603.0,12.99643414815267
2021-11-30 07:45:00+11:00,607.0,12.329612350463867
2021-11-30 08:00:00+11:00,469.0,13.455658849080404
2021-11-30 08:15:00+11:00,577.0,15.662015533447265
2021-11-30 08:30:00+11:00,764.0,26.082790883382163
2021-11-30 08:45:00+11:00,668.0,16.328217188517254
2021-11-30 09:00:00+11:00,650.0,10.392558161417643
2021-11-30 09:15:00+11:00,727.0,18.49596888224284
2021-11-30 09:30:00+11:00,691.0,14.271938069661458
2021-11-30 09:45:00+11:00,759.0,26.737054189046223
2021-11-30 10:00:00+11:00,731.0,26.563721211751304
2021-11-30 10:15:00+11:00,699.0,18.47193806966146
2021-11-30 10:30:00+11:00,675.0,21.613488515218098
2021-11-30 10:45:00+11:00,648.0,24.53441874186198
2021-11-30 11:00:00+11:00,544.0,27.652403132120767
2021-11-30 11:15:00+11:00,618.0,29.409922409057618
2021-11-30 11:30:00+11:00,647.0,23.009922409057616
2021-11-30 11:45:00+11:00,618.0,31.60682144165039
2021-11-30 12:00:00+11:00,582.0,30.905116017659505
2021-11-30 12:15:00+11:00,651.0,22.722945658365884
2021-11-30 12:30:00+11:00,623.0,23.411162694295246
2021-11-30 12:45:00+11:00,595.0,25.554728953043618
2021-11-30 13:00:00+11:00,563.0,34.47689921061198
2021-11-30 13:15:00+11:00,550.0,24.245116170247396
2021-11-30 13:30:00+11:00,644.0,23.41782938639323
2021-11-30 13:45:00+11:00,551.0,28.95891482035319
2021-11-30 14:00:00+11:00,459.0,28.876589330037437
2021-11-30 14:15:00+11:00,557.0,20.669147237141928
2021-11-30 14:30:00+11:00,567.0,28.157984415690105
2021-11-30 14:45:00+11:00,582.0,33.954108174641924
2021-11-30 15:00:00+11:00,482.0,27.914418538411457
2021-11-30 15:15:00+11:00,538.0,27.11689936319987
2021-11-30 15:30:00+11:00,544.0,38.4775198618571
2021-11-30 15:45:00+11:00,621.0,24.241240310668946
2021-11-30 16:00:00+11:00,614.0,30.9046511332194
2021-11-30 16:15:00+11:00,638.0,30.694418334960936
2021-11-30 16:30:00+11:00,632.0,29.581085459391275
2021-11-30 16:45:00+11:00,634.0,31.477054341634116
2021-11-30 17:00:00+11:00,663.0,35.56961212158203
2021-11-30 17:15:00+11:00,690.0,26.4142635345459
2021-11-30 17:30:00+11:00,701.0,30.42635663350423
2021-11-30 17:45:00+11:00,750.0,24.38775202433268
2021-11-30 18:00:00+11:00,686.0,14.346046574910481
2021-11-30 18:15:00+11:00,610.0,23.44620157877604
2021-11-30 18:30:00+11:00,595.0,28.346046702067056
2021-11-30 18:45:00+11:00,559.0,30.663875834147134
2021-11-30 19:00:00+11:00,511.0,33.96232554117839
2021-11-30 19:15:00+11:00,518.0,48.274573516845706
2021-11-30 19:30:00+11:00,474.0,35.28155008951823
2021-11-30 19:45:00+11:00,417.0,44.39457397460937
2021-11-30 20:00:00+11:00,375.0,40.991783142089844
2021-11-30 20:15:00+11:00,398.0,35.23875961303711
2021-11-30 20:30:00+11:00,336.0,33.74496129353841
2021-11-30 20:45:00+11:00,365.0,38.0
2021-11-30 21:00:00+11:00,359.0,28.2
2021-11-30 21:15:00+11:00,332.0,31.533333333333335
2021-11-30 21:30:00+11:00,340.0,38.48139521280925
2021-11-30 21:45:00+11:00,333.0,33.266666666666666
2021-11-30 22:00:00+11:00,312.0,34.739845021565756
2021-11-30 22:15:00+11:00,238.0,36.6393798828125
2021-11-30 22:30:00+11:00,260.0,35.06666666666667
2021-11-30 22:45:00+11:00,184.0,38.11162796020508
2021-11-30 23:00:00+11:00,148.0,45.168836975097655
2021-11-30 23:15:00+11:00,141.0,40.6
2021-11-30 23:30:00+11:00,104.0,40.733333333333334
2021-11-30 23:45:00+11:00,106.0,39.06666666666667
2021-12-01 00:00:00+11:00,86.0,44.93829447428386
2021-12-01 00:15:00+11:00,46.0,42.0
2021-12-01 00:30:00+11:00,62.0,42.0
2021-12-01 00:45:00+11:00,49.0,42.0
2021-12-01 01:00:00+11:00,44.0,41.86666666666667
2021-12-01 01:15:00+11:00,39.0,42.0
2021-12-01 01:30:00+11:00,30.0,42.0
2021-12-01 01:45:00+11:00,35.0,42.0
2021-12-01 02:00:00+11:00,28.0,40.6
2021-12-01 02:15:00+11:00,35.0,43.19612274169922
2021-12-01 02:30:00+11:00,22.0,42.54341074625651
2021-12-01 02:45:00+11:00,24.0,41.4
2021-12-01 03:00:00+11:00,26.0,41.733333333333334
2021-12-01 03:15:00+11:00,40.0,39.2
2021-12-01 03:30:00+11:00,33.0,42.0
2021-12-01 03:45:00+11:00,28.0,42.0
2021-12-01 04:00:00+11:00,38.0,42.0
2021-12-01 04:15:00+11:00,43.0,41.8
2021-12-01 04:30:00+11:00,71.0,41.46666666666667
2021-12-01 04:45:00+11:00,142.0,42.0
2021-12-01 05:00:00+11:00,159.0,42.83503875732422
2021-12-01 05:15:00+11:00,258.0,41.86666666666667
2021-12-01 05:30:00+11:00,432.0,39.4
2021-12-01 05:45:00+11:00,531.0,33.70480626424153
2021-12-01 06:00:00+11:00,761.0,30.47162780761719
2021-12-01 06:15:00+11:00,874.0,30.933488210042317
2021-12-01 06:30:00+11:00,811.0,19.7268217086792
2021-12-01 06:45:00+11:00,901.0,25.848372141520183
2021-12-01 07:00:00+11:00,880.0,29.201395161946614
2021-12-01 07:15:00+11:00,855.0,25.378449630737304
2021-12-01 07:30:00+11:00,855.0,27.02418581644694
2021-12-01 07:45:00+11:00,770.0,32.044185892740884
2021-12-01 08:00:00+11:00,818.0,27.154573567708333
2021-12-01 08:15:00+11:00,803.0,18.68620160420736
2021-12-01 08:30:00+11:00,637.0,19.060465367635093
2021-12-01 08:45:00+11:00,741.0,17.873798497517903
2021-12-01 09:00:00+11:00,737.0,28.49193827311198
2021-12-01 09:15:00+11:00,807.0,25.20899225870768
2021-12-01 09:30:00+11:00,794.0,16.394573593139647
2021-12-01 09:45:00+11:00,746.0,21.040930302937827
2021-12-01 10:00:00+11:00,708.0,17.782015482584637
2021-12-01 10:15:00+11:00,661.0,22.870697657267254
2021-12-01 10:30:00+11:00,641.0,26.68372090657552
2021-12-01 10:45:00+11:00,709.0,22.503875986735025
2021-12-01 11:00:00+11:00,599.0,27.072868220011394
2021-12-01 11:15:00+11:00,607.0,27.05875956217448
2021-12-01 11:30:00+11:00,648.0,28.515038681030273
2021-12-01 11:45:00+11:00,674.0,21.724496205647785
2021-12-01 12:00:00+11:00,635.0,26.849147288004556
2021-12-01 12:15:00+11:00,579.0,30.075969187418618
2021-12-01 12:30:00+11:00,601.0,30.88775202433268
2021-12-01 12:45:00+11:00,583.0,27.200930023193358
2021-12-01 13:00:00+11:00,575.0,23.647441864013672
2021-12-01 13:15:00+11:00,622.0,19.418294588724773
2021-12-01 13:30:00+11:00,605.0,30.346976725260415
2021-12-01 13:45:00+11:00,553.0,28.15720901489258
2021-12-01 14:00:00+11:00,517.0,32.384806315104164
2021-12-01 14:15:00+11:00,531.0,35.84992319742839
2021-12-01 14:30:00+11:00,609.0,37.970387649536136
2021-12-01 14:45:00+11:00,499.0,41.58418617248535
2021-12-01 15:00:00+11:00,576.0,26.472713470458984
2021-12-01 15:15:00+11:00,563.0,30.25674425760905
2021-12-01 15:30:00+11:00,646.0,26.118449656168618
2021-12-01 15:45:00+11:00,683.0,17.90573654174805
2021-12-01 16:00:00+11:00,737.0,17.120930226643882
2021-12-01 16:15:00+11:00,499.0,12.080465189615886
2021-12-01 16:30:00+11:00,601.0,22.088992436726887
2021-12-01 16:45:00+11:00,546.0,8.8
2021-12-01 17:00:00+11:00,583.0,15.002945709228516
2021-12-01 17:15:00+11:00,647.0,14.652558135986329
2021-12-01 17:30:00+11:00,605.0,13.415658950805664
2021-12-01 17:45:00+11:00,612.0,21.64310073852539
2021-12-01 18:00:00+11:00,488.0,10.78139533996582
2021-12-01 18:15:00+11:00,579.0,19.674728393554688
